Area_name,STCOU,EDU010197F,EDU010197D,EDU010197N1,EDU010197N2,EDU010198F,EDU010198D,EDU010198N1,EDU010198N2,EDU010199F,EDU010199D,EDU010199N1,EDU010199N2,EDU010200F,EDU010200D,EDU010200N1,EDU010200N2,EDU010201F,EDU010201D,EDU010201N1,EDU010201N2,EDU010202F,EDU010202D,EDU010202N1,EDU010202N2,EDU015203F,EDU015203D,EDU015203N1,EDU015203N2,EDU015204F,EDU015204D,EDU015204N1,EDU015204N2,EDU015205F,EDU015205D,EDU015205N1,EDU015205N2,EDU015206F,EDU015206D,EDU015206N1,EDU015206N2
"Franklin, NE",31061,0,596,0,0,0,577,0,0,0,518,0,0,0,503,0,0,0,489,0,0,0,498,0,0,0,340,0,0,0,347,0,0,0,334,0,0,0,322,0,0
"Frontier, NE",31063,0,742,0,0,0,853,0,0,0,865,0,0,0,827,0,0,0,786,0,0,0,764,0,0,0,715,0,0,0,658,0,0,0,648,0,0,0,628,0,0
"Furnas, NE",31065,0,1315,0,0,0,1285,0,0,0,1275,0,0,0,1243,0,0,0,1209,0,0,0,1174,0,0,0,1167,0,0,0,1147,0,0,0,1146,0,0,0,1196,0,0
"Gage, NE",31067,0,3386,0,0,0,3386,0,0,0,3427,0,0,0,3357,0,0,0,3478,0,0,0,3406,0,0,0,3381,0,0,0,3432,0,0,0,3374,0,0,0,3287,0,0
"Garden, NE",31069,0,446,0,0,0,422,0,0,0,408,0,0,0,403,0,0,0,404,0,0,0,413,0,0,0,343,0,0,0,316,0,0,0,289,0,0,0,275,0,0
"Garfield, NE",31071,0,413,0,0,0,396,0,0,0,403,0,0,0,383,0,0,0,359,0,0,0,367,0,0,0,352,0,0,0,351,0,0,0,342,0,0,0,327,0,0
"Gosper, NE",31073,0,268,0,0,0,310,0,0,0,293,0,0,0,293,0,0,0,301,0,0,0,282,0,0,0,291,0,0,0,277,0,0,0,260,0,0,0,261,0,0
"Grant, NE",31075,0,244,0,0,0,260,0,0,0,245,0,0,0,221,0,0,0,189,0,0,0,181,0,0,0,161,0,0,0,142,0,0,0,129,0,0,0,150,0,0
"Greeley, NE",31077,0,664,0,0,0,665,0,0,0,652,0,0,0,636,0,0,0,608,0,0,0,581,0,0,0,556,0,0,0,497,0,0,0,509,0,0,0,304,0,0
"Hall, NE",31079,0,9364,0,0,0,9350,0,0,0,9411,0,0,0,9316,0,0,0,9019,0,0,0,9180,0,0,0,10249,0,0,0,10354,0,0,0,10548,0,0,0,11403,0,0
"Hamilton, NE",31081,0,1759,0,0,0,1776,0,0,0,1747,0,0,0,1716,0,0,0,1679,0,0,0,1652,0,0,0,1720,0,0,0,1691,0,0,0,1669,0,0,0,1611,0,0
"Harlan, NE",31083,0,421,0,0,0,413,0,0,0,407,0,0,0,396,0,0,0,358,0,0,0,373,0,0,0,333,0,0,0,340,0,0,0,314,0,0,0,334,0,0
"Hayes, NE",31085,0,169,0,0,0,164,0,0,0,177,0,0,0,175,0,0,0,169,0,0,0,185,0,0,0,180,0,0,0,191,0,0,0,183,0,0,0,167,0,0
"Hitchcock, NE",31087,0,564,0,0,0,529,0,0,0,500,0,0,0,480,0,0,0,478,0,0,0,400,0,0,0,365,0,0,0,280,0,0,0,299,0,0,0,302,0,0
"Holt, NE",31089,0,2283,0,0,0,2263,0,0,0,2183,0,0,0,2101,0,0,0,2012,0,0,0,1901,0,0,0,1770,0,0,0,1747,0,0,0,1678,0,0,0,1623,0,0
"Hooker, NE",31091,0,220,0,0,0,210,0,0,0,196,0,0,0,185,0,0,0,192,0,0,0,174,0,0,0,169,0,0,0,175,0,0,0,177,0,0,0,186,0,0
"Howard, NE",31093,0,1619,0,0,0,1615,0,0,0,1600,0,0,0,1575,0,0,0,1539,0,0,0,1504,0,0,0,1500,0,0,0,1454,0,0,0,1449,0,0,0,780,0,0
"Jefferson, NE",31095,0,2020,0,0,0,2026,0,0,0,1950,0,0,0,1901,0,0,0,1718,0,0,0,1685,0,0,0,1653,0,0,0,1584,0,0,0,1545,0,0,0,1106,0,0
"Johnson, NE",31097,0,982,0,0,0,955,0,0,0,939,0,0,0,903,0,0,0,862,0,0,0,866,0,0,0,896,0,0,0,869,0,0,0,871,0,0,0,791,0,0
"Kearney, NE",31099,0,1387,0,0,0,1442,0,0,0,1478,0,0,0,1432,0,0,0,1405,0,0,0,1343,0,0,0,1451,0,0,0,1420,0,0,0,1380,0,0,0,1379,0,0
"Keith, NE",31101,0,1611,0,0,0,1623,0,0,0,1643,0,0,0,1602,0,0,0,1496,0,0,0,1451,0,0,0,1341,0,0,0,1360,0,0,0,1315,0,0,0,1258,0,0
"Keya Paha, NE",31103,0,183,0,0,0,170,0,0,0,147,0,0,0,139,0,0,0,141,0,0,0,136,0,0,0,127,0,0,0,124,0,0,0,125,0,0,3,0,0,0
"Kimball, NE",31105,0,734,0,0,0,745,0,0,0,714,0,0,0,702,0,0,0,710,0,0,0,671,0,0,0,613,0,0,0,608,0,0,0,616,0,0,0,605,0,0
"Knox, NE",31107,0,2120,0,0,0,2094,0,0,0,2030,0,0,0,1787,0,0,0,1696,0,0,0,1495,0,0,0,1404,0,0,0,1561,0,0,0,1542,0,0,0,1544,0,0
"Lancaster, NE",31109,0,35087,0,0,0,35331,0,0,0,35495,0,0,0,35636,0,0,0,35953,0,0,0,36220,0,0,0,36815,0,0,0,36917,0,0,0,37194,0,0,0,37677,0,0
"Lincoln, NE",31111,0,6104,0,0,0,6107,0,0,0,6069,0,0,0,5938,0,0,0,5802,0,0,0,5697,0,0,0,5579,0,0,0,5641,0,0,0,5631,0,0,0,5765,0,0
"Logan, NE",31113,0,220,0,0,0,211,0,0,0,216,0,0,0,199,0,0,0,207,0,0,0,188,0,0,0,161,0,0,0,158,0,0,0,169,0,0,0,179,0,0
"Loup, NE",31115,0,140,0,0,0,137,0,0,0,126,0,0,0,116,0,0,0,125,0,0,0,134,0,0,0,123,0,0,0,118,0,0,0,113,0,0,0,112,0,0
"McPherson, NE",31117,0,112,0,0,0,120,0,0,0,115,0,0,0,108,0,0,0,95,0,0,0,89,0,0,0,98,0,0,0,79,0,0,0,68,0,0,0,80,0,0
"Madison, NE",31119,0,6721,0,0,0,6650,0,0,0,6530,0,0,0,6282,0,0,0,6243,0,0,0,6330,0,0,0,6142,0,0,0,5972,0,0,0,5818,0,0,0,5525,0,0
"Merrick, NE",31121,0,1590,0,0,0,1600,0,0,0,1561,0,0,0,1524,0,0,0,1403,0,0,0,1206,0,0,0,1169,0,0,0,1159,0,0,0,1130,0,0,0,1025,0,0
"Morrill, NE",31123,0,1166,0,0,0,1140,0,0,0,1129,0,0,0,1120,0,0,0,1102,0,0,0,1049,0,0,0,1009,0,0,0,1001,0,0,0,1005,0,0,0,1003,0,0
"Nance, NE",31125,0,869,0,0,0,849,0,0,0,818,0,0,0,817,0,0,0,828,0,0,0,1003,0,0,0,893,0,0,0,893,0,0,0,888,0,0,0,841,0,0
"Nemaha, NE",31127,0,1352,0,0,0,1333,0,0,0,1319,0,0,0,1303,0,0,0,1262,0,0,0,1226,0,0,0,1162,0,0,0,1158,0,0,0,1152,0,0,0,1101,0,0
"Nuckolls, NE",31129,0,937,0,0,0,878,0,0,0,868,0,0,0,819,0,0,0,512,0,0,0,519,0,0,0,1173,0,0,0,1151,0,0,0,1112,0,0,3,0,0,0
"Otoe, NE",31131,0,2729,0,0,0,2725,0,0,0,2723,0,0,0,2683,0,0,0,2612,0,0,0,2599,0,0,0,2540,0,0,0,2578,0,0,0,2602,0,0,0,2599,0,0
"Pawnee, NE",31133,0,674,0,0,0,675,0,0,0,699,0,0,0,659,0,0,0,647,0,0,0,535,0,0,0,519,0,0,0,505,0,0,0,490,0,0,0,457,0,0
"Perkins, NE",31135,0,656,0,0,0,617,0,0,0,595,0,0,0,569,0,0,0,523,0,0,0,507,0,0,0,466,0,0,0,443,0,0,0,413,0,0,0,393,0,0
"Phelps, NE",31137,0,2053,0,0,0,2024,0,0,0,2056,0,0,0,2013,0,0,0,1978,0,0,0,1883,0,0,0,1797,0,0,0,1672,0,0,0,1676,0,0,0,1606,0,0
"Pierce, NE",31139,0,1556,0,0,0,1596,0,0,0,1584,0,0,0,1576,0,0,0,1541,0,0,0,1469,0,0,0,1434,0,0,0,1405,0,0,0,1426,0,0,0,1385,0,0
"Platte, NE",31141,0,4983,0,0,0,4926,0,0,0,4750,0,0,0,4685,0,0,0,4599,0,0,0,4463,0,0,0,4502,0,0,0,4530,0,0,0,4494,0,0,0,4482,0,0
"Polk, NE",31143,0,1204,0,0,0,1194,0,0,0,1178,0,0,0,1148,0,0,0,1249,0,0,0,1365,0,0,0,1283,0,0,0,1284,0,0,0,1286,0,0,0,1283,0,0
"Red Willow, NE",31145,0,2227,0,0,0,2184,0,0,0,2162,0,0,0,2148,0,0,0,2021,0,0,0,1943,0,0,0,1896,0,0,0,1912,0,0,0,1834,0,0,0,1910,0,0
"Richardson, NE",31147,0,1754,0,0,0,1814,0,0,0,1806,0,0,0,1772,0,0,0,1709,0,0,0,1752,0,0,0,1597,0,0,0,1484,0,0,0,1423,0,0,0,1433,0,0
"Rock, NE",31149,0,367,0,0,0,344,0,0,0,316,0,0,0,298,0,0,0,264,0,0,0,251,0,0,0,222,0,0,0,193,0,0,0,203,0,0,0,307,0,0
"Saline, NE",31151,0,2688,0,0,0,2679,0,0,0,2702,0,0,0,2651,0,0,0,2686,0,0,0,2639,0,0,0,2674,0,0,0,2671,0,0,0,2678,0,0,0,3079,0,0
"Sarpy, NE",31153,0,18790,0,0,0,19178,0,0,0,19442,0,0,0,19371,0,0,0,19401,0,0,0,19378,0,0,0,20076,0,0,0,20598,0,0,0,21168,0,0,0,21517,0,0
"Saunders, NE",31155,0,3039,0,0,0,3038,0,0,0,3013,0,0,0,2958,0,0,0,2989,0,0,0,2959,0,0,0,2962,0,0,0,3020,0,0,0,3025,0,0,0,2917,0,0
"Scotts Bluff, NE",31157,0,7148,0,0,0,7016,0,0,0,6878,0,0,0,6783,0,0,0,6476,0,0,0,6485,0,0,0,6263,0,0,0,6272,0,0,0,6228,0,0,0,6244,0,0
"Seward, NE",31159,0,2885,0,0,0,2909,0,0,0,2788,0,0,0,2763,0,0,0,2652,0,0,0,2626,0,0,0,2616,0,0,0,2649,0,0,0,2624,0,0,0,2644,0,0
"Sheridan, NE",31161,0,1365,0,0,0,1299,0,0,0,1237,0,0,0,1201,0,0,0,1119,0,0,0,1078,0,0,0,966,0,0,0,929,0,0,0,942,0,0,0,1053,0,0
"Sherman, NE",31163,0,634,0,0,0,603,0,0,0,588,0,0,0,567,0,0,0,551,0,0,0,532,0,0,0,476,0,0,0,485,0,0,0,513,0,0,0,498,0,0
"Sioux, NE",31165,0,162,0,0,0,169,0,0,0,161,0,0,0,144,0,0,0,134,0,0,0,119,0,0,0,119,0,0,0,101,0,0,0,121,0,0,0,110,0,0
"Stanton, NE",31167,0,540,0,0,0,532,0,0,0,516,0,0,0,490,0,0,0,474,0,0,0,458,0,0,0,479,0,0,0,457,0,0,0,438,0,0,0,446,0,0
"Thayer, NE",31169,0,1183,0,0,0,1212,0,0,0,1159,0,0,0,1089,0,0,0,1025,0,0,0,1083,0,0,0,888,0,0,0,865,0,0,0,822,0,0,0,802,0,0
"Thomas, NE",31171,0,144,0,0,0,131,0,0,0,133,0,0,0,136,0,0,0,121,0,0,0,125,0,0,0,122,0,0,0,116,0,0,0,93,0,0,0,241,0,0
"Thurston, NE",31173,0,2075,0,0,0,2063,0,0,0,2029,0,0,0,2040,0,0,0,1851,0,0,0,1847,0,0,0,1760,0,0,0,1453,0,0,0,1433,0,0,0,1460,0,0
"Valley, NE",31175,0,831,0,0,0,800,0,0,0,784,0,0,0,750,0,0,0,734,0,0,0,693,0,0,0,709,0,0,0,679,0,0,0,647,0,0,0,839,0,0
"Washington, NE",31177,0,3456,0,0,0,3515,0,0,0,3497,0,0,0,3435,0,0,0,3386,0,0,0,3378,0,0,0,3451,0,0,0,3419,0,0,0,3523,0,0,0,3569,0,0
"Wayne, NE",31179,0,1811,0,0,0,1790,0,0,0,1832,0,0,0,1753,0,0,0,1685,0,0,0,1658,0,0,0,1625,0,0,0,1618,0,0,0,1580,0,0,0,1553,0,0
"Webster, NE",31181,0,789,0,0,0,770,0,0,0,697,0,0,0,696,0,0,0,655,0,0,0,661,0,0,0,629,0,0,0,642,0,0,0,632,0,0,0,665,0,0
"Wheeler, NE",31183,0,164,0,0,0,161,0,0,0,151,0,0,0,141,0,0,0,152,0,0,0,152,0,0,0,139,0,0,0,134,0,0,0,139,0,0,0,142,0,0
"York, NE",31185,0,2224,0,0,0,2189,0,0,0,2148,0,0,0,2110,0,0,0,2103,0,0,0,1883,0,0,0,1840,0,0,0,1759,0,0,0,1787,0,0,0,1796,0,0
NEVADA,32000,0,282131,0,0,0,296621,0,0,0,311236,0,0,0,325610,0,0,0,340706,0,0,0,356814,0,0,0,385414,0,0,0,400083,0,0,0,413253,0,0,0,423184,0,0
"Churchill, NV",32001,0,4743,0,0,0,4767,0,0,0,4834,0,0,0,4860,0,0,0,4808,0,0,0,4724,0,0,0,4553,0,0,0,4553,0,0,0,4547,0,0,0,4461,0,0
"Clark, NV",32003,0,179106,0,0,0,190822,0,0,0,203777,0,0,0,217526,0,0,0,231655,0,0,0,245659,0,0,0,270529,0,0,0,283221,0,0,0,294131,0,0,0,303448,0,0
"Douglas, NV",32005,0,7301,0,0,0,7302,0,0,0,7322,0,0,0,7158,0,0,0,7033,0,0,0,6989,0,0,0,7190,0,0,0,7190,0,0,0,6974,0,0,0,6905,0,0
"Elko, NV",32007,0,10524,0,0,0,10622,0,0,0,10616,0,0,0,10161,0,0,0,10100,0,0,0,9847,0,0,0,9582,0,0,0,9548,0,0,0,9658,0,0,0,9785,0,0
"Esmeralda, NV",32009,0,123,0,0,0,114,0,0,0,114,0,0,0,105,0,0,0,107,0,0,0,89,0,0,0,69,0,0,0,66,0,0,0,86,0,0,0,68,0,0
"Eureka, NV",32011,0,332,0,0,0,378,0,0,0,358,0,0,0,347,0,0,0,305,0,0,0,285,0,0,0,220,0,0,0,236,0,0,0,229,0,0,0,248,0,0
"Humboldt, NV",32013,0,4046,0,0,0,4258,0,0,0,4288,0,0,0,4034,0,0,0,3805,0,0,0,3616,0,0,0,3523,0,0,0,3461,0,0,0,3519,0,0,0,3386,0,0
"Lander, NV",32015,0,1820,0,0,0,1857,0,0,0,1703,0,0,0,1534,0,0,0,1449,0,0,0,1355,0,0,0,1255,0,0,0,1226,0,0,0,1288,0,0,0,1257,0,0
"Lincoln, NV",32017,0,1108,0,0,0,1081,0,0,0,1052,0,0,0,1017,0,0,0,1018,0,0,0,1014,0,0,0,1012,0,0,0,1006,0,0,0,1001,0,0,0,1074,0,0
"Lyon, NV",32019,0,5867,0,0,0,6154,0,0,0,6351,0,0,0,6539,0,0,0,6666,0,0,0,7046,0,0,0,7678,0,0,0,8172,0,0,0,8708,0,0,0,9149,0,0
"Mineral, NV",32021,0,1138,0,0,0,1075,0,0,0,1039,0,0,0,907,0,0,0,872,0,0,0,774,0,0,0,743,0,0,0,734,0,0,0,624,0,0,0,667,0,0
"Nye, NV",32023,0,4969,0,0,0,5274,0,0,0,5265,0,0,0,5444,0,0,0,5290,0,0,0,5279,0,0,0,5471,0,0,0,5827,0,0,0,6125,0,0,0,6369,0,0
"Pershing, NV",32027,0,1002,0,0,0,999,0,0,0,985,0,0,0,963,0,0,0,900,0,0,0,898,0,0,0,841,0,0,0,797,0,0,0,802,0,0,0,784,0,0
"Storey, NV",32029,0,493,0,0,0,532,0,0,0,507,0,0,0,458,0,0,0,445,0,0,0,480,0,0,0,467,0,0,0,479,0,0,0,450,0,0,0,453,0,0
"Washoe, NV",32031,0,49671,0,0,0,51205,0,0,0,52813,0,0,0,54508,0,0,0,56268,0,0,0,58532,0,0,0,62103,0,0,0,63322,0,0,0,64246,0,0,0,64954,0,0
"White Pine, NV",32033,0,1851,0,0,0,1876,0,0,0,1854,0,0,0,1684,0,0,0,1554,0,0,0,1464,0,0,0,1380,0,0,0,1371,0,0,0,1252,0,0,0,1422,0,0
"Carson City city, NV",32510,0,8037,0,0,0,8305,0,0,0,8358,0,0,0,8365,0,0,0,8431,0,0,0,8763,0,0,0,8798,0,0,0,8874,0,0,0,9613,0,0,0,8754,0,0
NEW HAMPSHIRE,33000,0,204763,0,0,0,198114,0,0,0,204713,0,0,0,206783,0,0,0,208461,0,0,0,207415,0,0,0,207417,0,0,0,206852,0,0,0,205767,0,0,0,203551,0,0
"Belknap, NH",33001,0,9139,0,0,0,9244,0,0,0,9324,0,0,0,9295,0,0,0,10267,0,0,0,10219,0,0,0,10290,0,0,0,10443,0,0,0,10309,0,0,0,9848,0,0
"Carroll, NH",33003,0,11051,0,0,0,9493,0,0,0,8845,0,0,0,8928,0,0,0,7384,0,0,0,7126,0,0,0,7215,0,0,0,6995,0,0,0,6912,0,0,0,7401,0,0
"Cheshire, NH",33005,0,9851,0,0,0,9211,0,0,0,9213,0,0,0,9126,0,0,0,10765,0,0,0,10510,0,0,0,10313,0,0,0,10197,0,0,0,10008,0,0,0,9868,0,0
"Coos, NH",33007,0,4307,0,0,0,4296,0,0,0,4252,0,0,0,4168,0,0,0,5649,0,0,0,5440,0,0,0,5351,0,0,0,5351,0,0,0,5261,0,0,0,5081,0,0
"Grafton, NH",33009,0,14778,0,0,0,14753,0,0,0,14717,0,0,0,14662,0,0,0,13560,0,0,0,13791,0,0,0,13077,0,0,0,12881,0,0,0,12795,0,0,0,12445,0,0
"Hillsborough, NH",33011,0,69554,0,0,0,67432,0,0,0,70916,0,0,0,72064,0,0,0,66090,0,0,0,66026,0,0,0,67118,0,0,0,67168,0,0,0,66968,0,0,0,62209,0,0
"Merrimack, NH",33013,0,20440,0,0,0,19050,0,0,0,19021,0,0,0,19109,0,0,0,21383,0,0,0,21289,0,0,0,21172,0,0,0,21137,0,0,0,20977,0,0,0,25108,0,0
"Rockingham, NH",33015,0,39463,0,0,0,38294,0,0,0,41464,0,0,0,42166,0,0,0,49211,0,0,0,49327,0,0,0,49321,0,0,0,49509,0,0,0,49300,0,0,0,51140,0,0
"Strafford, NH",33017,0,17113,0,0,0,17326,0,0,0,17917,0,0,0,18193,0,0,0,16948,0,0,0,16672,0,0,0,16607,0,0,0,16372,0,0,0,16499,0,0,0,13933,0,0
"Sullivan, NH",33019,0,9067,0,0,0,9015,0,0,0,9044,0,0,0,9072,0,0,0,7204,0,0,0,7015,0,0,0,6953,0,0,0,6799,0,0,0,6738,0,0,0,6518,0,0
NEW JERSEY,34000,3,0,0,0,0,1240185,0,0,0,1259166,0,0,0,1289330,0,0,0,1312111,0,0,0,1341669,0,0,0,1451180,0,0,0,1389185,0,0,0,1395052,0,0,0,1388548,0,0
"Atlantic, NJ",34001,3,0,0,0,0,40388,0,0,0,41143,0,0,0,42863,0,0,0,43444,0,0,0,44767,0,0,0,48982,0,0,0,47389,0,0,0,48157,0,0,0,47605,0,0
"Bergen, NJ",34003,3,0,0,0,0,115346,0,0,0,116835,0,0,0,121403,0,0,0,123319,0,0,0,126095,0,0,0,135327,0,0,0,131911,0,0,0,134096,0,0,0,133354,0,0
"Burlington, NJ",34005,3,0,0,0,0,67737,0,0,0,69065,0,0,0,69921,0,0,0,71271,0,0,0,73587,0,0,0,79971,0,0,0,75931,0,0,0,75785,0,0,0,75154,0,0
"Camden, NJ",34007,3,0,0,0,0,88129,0,0,0,87978,0,0,0,88752,0,0,0,87236,0,0,0,89527,0,0,0,95920,0,0,0,89330,0,0,0,88783,0,0,0,87658,0,0
"Cape May, NJ",34009,3,0,0,0,0,15169,0,0,0,15201,0,0,0,15392,0,0,0,15399,0,0,0,15321,0,0,0,15454,0,0,0,13980,0,0,0,14735,0,0,0,13998,0,0
"Cumberland, NJ",34011,3,0,0,0,0,25264,0,0,0,25189,0,0,0,25431,0,0,0,25471,0,0,0,25572,0,0,0,27496,0,0,0,26448,0,0,0,26549,0,0,0,26983,0,0
"Essex, NJ",34013,3,0,0,0,0,118683,0,0,0,118820,0,0,0,119977,0,0,0,121817,0,0,0,124094,0,0,0,134912,0,0,0,126717,0,0,0,126122,0,0,0,125051,0,0
"Gloucester, NJ",34015,3,0,0,0,0,43436,0,0,0,43886,0,0,0,44215,0,0,0,45035,0,0,0,46210,0,0,0,50299,0,0,0,48484,0,0,0,48954,0,0,0,49681,0,0
"Hudson, NJ",34017,3,0,0,0,0,76830,0,0,0,77770,0,0,0,79135,0,0,0,79712,0,0,0,81790,0,0,0,89633,0,0,0,82284,0,0,0,81398,0,0,0,80166,0,0
"Hunterdon, NJ",34019,3,0,0,0,0,20075,0,0,0,20796,0,0,0,21335,0,0,0,21856,0,0,0,22089,0,0,0,23734,0,0,0,23183,0,0,0,23351,0,0,0,23425,0,0
"Mercer, NJ",34021,3,0,0,0,0,51989,0,0,0,52481,0,0,0,55492,0,0,0,56341,0,0,0,58099,0,0,0,63565,0,0,0,60058,0,0,0,60523,0,0,0,61159,0,0
"Middlesex, NJ",34023,3,0,0,0,0,100723,0,0,0,102847,0,0,0,105254,0,0,0,108889,0,0,0,110731,0,0,0,119986,0,0,0,117162,0,0,0,117507,0,0,0,108117,0,0
"Monmouth, NJ",34025,3,0,0,0,0,97038,0,0,0,98813,0,0,0,101981,0,0,0,104298,0,0,0,106161,0,0,0,113499,0,0,0,109305,0,0,0,109120,0,0,0,118372,0,0
"Morris, NJ",34027,3,0,0,0,0,67955,0,0,0,69582,0,0,0,71732,0,0,0,73223,0,0,0,75285,0,0,0,81345,0,0,0,79191,0,0,0,79878,0,0,0,80315,0,0
"Ocean, NJ",34029,3,0,0,0,0,70033,0,0,0,71710,0,0,0,72846,0,0,0,74824,0,0,0,76389,0,0,0,82442,0,0,0,78468,0,0,0,78301,0,0,0,77991,0,0
"Passaic, NJ",34031,3,0,0,0,0,70817,0,0,0,72290,0,0,0,73472,0,0,0,75049,0,0,0,76790,0,0,0,83858,0,0,0,80268,0,0,0,80631,0,0,0,80010,0,0
"Salem, NJ",34033,3,0,0,0,0,11960,0,0,0,11880,0,0,0,11831,0,0,0,11862,0,0,0,11897,0,0,0,12329,0,0,0,12173,0,0,0,12529,0,0,0,12234,0,0
"Somerset, NJ",34035,3,0,0,0,0,40361,0,0,0,42306,0,0,0,44510,0,0,0,46680,0,0,0,48589,0,0,0,53061,0,0,0,53014,0,0,0,53825,0,0,0,54236,0,0
"Sussex, NJ",34037,3,0,0,0,0,26402,0,0,0,26819,0,0,0,27417,0,0,0,27470,0,0,0,27898,0,0,0,29960,0,0,0,28271,0,0,0,28136,0,0,0,26593,0,0
"Union, NJ",34039,3,0,0,0,0,74911,0,0,0,76447,0,0,0,78783,0,0,0,80764,0,0,0,82610,0,0,0,89830,0,0,0,86690,0,0,0,87616,0,0,0,87188,0,0
"Warren, NJ",34041,3,0,0,0,0,16939,0,0,0,17308,0,0,0,17588,0,0,0,18151,0,0,0,18168,0,0,0,19577,0,0,0,18928,0,0,0,19056,0,0,0,19258,0,0
NEW MEXICO,35000,0,332849,0,0,0,331673,0,0,0,328715,0,0,0,336295,0,0,0,331693,0,0,0,331306,0,0,0,323066,0,0,0,326102,0,0,0,326761,0,0,0,328220,0,0
"Bernalillo, NM",35001,0,89092,0,0,0,87274,0,0,0,85847,0,0,0,88046,0,0,0,87872,0,0,0,89774,0,0,0,90537,0,0,0,93341,0,0,0,94022,0,0,0,95529,0,0
"Catron, NM",35003,0,502,0,0,0,502,0,0,0,482,0,0,0,479,0,0,0,460,0,0,0,418,0,0,0,372,0,0,0,358,0,0,0,395,0,0,0,375,0,0
"Chaves, NM",35005,0,13063,0,0,0,12879,0,0,0,12610,0,0,0,12247,0,0,0,11794,0,0,0,11476,0,0,0,11180,0,0,0,11172,0,0,0,11064,0,0,0,11151,0,0
"Cibola, NM",35006,0,3946,0,0,0,3826,0,0,0,3768,0,0,0,3769,0,0,0,3623,0,0,0,3698,0,0,0,3710,0,0,0,3670,0,0,0,3634,0,0,0,3672,0,0
"Colfax, NM",35007,0,2872,0,0,0,2723,0,0,0,2696,0,0,0,2603,0,0,0,2520,0,0,0,2470,0,0,0,2321,0,0,0,2330,0,0,0,2298,0,0,0,2289,0,0
"Curry, NM",35009,0,10614,0,0,0,10133,0,0,0,9700,0,0,0,9439,0,0,0,9263,0,0,0,9015,0,0,0,9175,0,0,0,9301,0,0,0,9217,0,0,0,9204,0,0
"De Baca, NM",35011,0,497,0,0,0,445,0,0,0,446,0,0,0,428,0,0,0,382,0,0,0,369,0,0,0,326,0,0,0,333,0,0,0,331,0,0,0,322,0,0
"Dona Ana, NM",35013,0,36594,0,0,0,36771,0,0,0,36541,0,0,0,36749,0,0,0,36818,0,0,0,37169,0,0,0,38442,0,0,0,39352,0,0,0,39572,0,0,0,39320,0,0
"Eddy, NM",35015,0,11830,0,0,0,11524,0,0,0,11288,0,0,0,10921,0,0,0,10636,0,0,0,10364,0,0,0,10336,0,0,0,10109,0,0,0,10152,0,0,0,10178,0,0
"Grant, NM",35017,0,6165,0,0,0,6120,0,0,0,5947,0,0,0,5691,0,0,0,5464,0,0,0,5305,0,0,0,4826,0,0,0,4722,0,0,0,4766,0,0,0,4650,0,0
"Guadalupe, NM",35019,0,1031,0,0,0,1001,0,0,0,1006,0,0,0,989,0,0,0,922,0,0,0,875,0,0,0,800,0,0,0,768,0,0,0,758,0,0,0,760,0,0
"Harding, NM",35021,0,180,0,0,0,183,0,0,0,179,0,0,0,173,0,0,0,167,0,0,0,166,0,0,0,152,0,0,0,137,0,0,0,121,0,0,0,106,0,0
"Hidalgo, NM",35023,0,1531,0,0,0,1530,0,0,0,1471,0,0,0,1331,0,0,0,1185,0,0,0,1126,0,0,0,1040,0,0,0,1040,0,0,0,992,0,0,0,984,0,0
"Lea, NM",35025,0,13545,0,0,0,13286,0,0,0,12902,0,0,0,12364,0,0,0,12016,0,0,0,11877,0,0,0,11768,0,0,0,11747,0,0,0,11937,0,0,0,12123,0,0
"Lincoln, NM",35027,0,3575,0,0,0,3619,0,0,0,3675,0,0,0,3701,0,0,0,3565,0,0,0,3440,0,0,0,3438,0,0,0,3446,0,0,0,3325,0,0,0,3300,0,0
"Los Alamos, NM",35028,0,3613,0,0,0,3639,0,0,0,3674,0,0,0,3705,0,0,0,3636,0,0,0,3576,0,0,0,3647,0,0,0,3624,0,0,0,3614,0,0,0,3626,0,0
"Luna, NM",35029,0,5616,0,0,0,5540,0,0,0,5569,0,0,0,5394,0,0,0,5325,0,0,0,5315,0,0,0,5471,0,0,0,5443,0,0,0,5458,0,0,0,5511,0,0
"McKinley, NM",35031,0,16030,0,0,0,16252,0,0,0,16091,0,0,0,21457,0,0,0,21149,0,0,0,20857,0,0,0,15332,0,0,0,14889,0,0,0,14536,0,0,0,13943,0,0
"Mora, NM",35033,0,1103,0,0,0,929,0,0,0,898,0,0,0,878,0,0,0,836,0,0,0,896,0,0,0,816,0,0,0,801,0,0,0,791,0,0,0,765,0,0
"Otero, NM",35035,0,10136,0,0,0,9903,0,0,0,9831,0,0,0,9400,0,0,0,9058,0,0,0,8773,0,0,0,8388,0,0,0,8269,0,0,0,8004,0,0,0,8018,0,0
"Quay, NM",35037,0,2335,0,0,0,2275,0,0,0,2166,0,0,0,2031,0,0,0,1964,0,0,0,1838,0,0,0,1699,0,0,0,1687,0,0,0,1642,0,0,0,1564,0,0
"Rio Arriba, NM",35039,0,6914,0,0,0,6918,0,0,0,6917,0,0,0,7571,0,0,0,7624,0,0,0,7614,0,0,0,6483,0,0,0,6242,0,0,0,6193,0,0,0,6550,0,0
